Time_Frame,TM_Srvc_Type,Time_Frame_Yr,Time_Frame_Mth,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,TM_Bene_Cnt,Tot_Bene_Cnt,TM_Bene_Pct
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,New York,All,Black/African American,All,All,All,All,55834,199978,27.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,New York,All,Hispanic,All,All,All,All,58689,190272,30.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,New York,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,New York,All,White,All,All,All,All,287087,1124097,25.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,New York,Medicare & Medicaid,All,All,All,All,All,191377,554262,34.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,New York,Medicare Only,All,All,All,All,All,256397,1131231,22.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,All,Aged,All,All,124531,787358,15.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,All,All,65-74,All,71085,429280,16.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,All,All,75-84,All,39698,268478,14.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,All,All,85 and over,All,15381,98602,15.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,All,All,All,All,169771,948837,17.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,All,All,All,Rural,45041,273864,16.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,All,All,All,Urban,124478,673691,18.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,All,All,Less than 65,All,43607,152477,28.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,All,Disabled,All,All,41847,143964,29.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,All,ESRD,All,All,3393,17515,19.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,Female,All,All,All,108005,555305,19.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,All,Male,All,All,All,61766,393532,15.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,American Indian / Alaska Native,All,All,All,All,905,5193,17.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,Asian,All,All,All,All,1369,8041,17.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,Black/African American,All,All,All,All,35281,186808,18.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,Hispanic,All,All,All,All,3055,15605,19.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,All,White,All,All,All,All,125885,713832,17.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,Medicare & Medicaid,All,All,All,All,All,47775,192859,24.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Carolina,Medicare Only,All,All,All,All,All,121996,755978,16.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,All,Aged,All,All,3834,44113,8.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,All,All,65-74,All,1818,22247,8.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,All,All,75-84,All,1100,14540,7.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,All,All,85 and over,All,962,7702,12.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,All,All,All,All,5377,50289,10.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,All,All,All,Rural,2942,26737,11.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,All,All,All,Urban,2430,23522,10.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,All,All,Less than 65,All,1497,5800,25.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,All,Disabled,All,All,1453,5535,26.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,All,ESRD,All,All,90,641,14.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,Female,All,All,All,3345,28444,11.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,All,Male,All,All,All,2032,21845,9.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,American Indian / Alaska Native,All,All,All,All,207,1441,14.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,Asian,All,All,All,All,27,164,16.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,Black/African American,All,All,All,All,42,281,14.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,Hispanic,All,All,All,All,62,366,16.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,All,White,All,All,All,All,4920,47072,10.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,Medicare & Medicaid,All,All,All,All,All,2014,7929,25.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,North Dakota,Medicare Only,All,All,All,All,All,3363,42360,7.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,All,Aged,All,All,191305,856406,22.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,All,All,65-74,All,106299,450461,23.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,All,All,75-84,All,61008,290637,21.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,All,All,85 and over,All,25972,124868,20.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,All,All,All,All,256805,1025222,25.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,All,All,All,Rural,60203,246044,24.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,All,All,All,Urban,196456,778563,25.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,All,All,Less than 65,All,63526,159256,39.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,All,Disabled,All,All,61815,152572,40.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,All,ESRD,All,All,3685,16244,22.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,Female,All,All,All,159351,589047,27.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,All,Male,All,All,All,97454,436175,22.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,American Indian / Alaska Native,All,All,All,All,128,383,33.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,Asian,All,All,All,All,1714,7484,22.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,Black/African American,All,All,All,All,30969,106516,29.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,Hispanic,All,All,All,All,4190,14309,29.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,All,White,All,All,All,All,213249,867955,24.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,Medicare & Medicaid,All,All,All,All,All,79439,222756,35.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Ohio,Medicare Only,All,All,All,All,All,177366,802466,22.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,All,Aged,All,All,50778,264392,19.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,All,All,65-74,All,28633,142170,20.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,All,All,75-84,All,16375,91077,18.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,All,All,85 and over,All,6409,33706,19.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,All,All,All,All,69033,324073,21.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,All,All,All,Rural,27650,139113,19.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,All,All,All,Urban,41149,183662,22.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,All,All,Less than 65,All,17616,57120,30.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,All,Disabled,All,All,16942,54513,31.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,All,ESRD,All,All,1313,5168,25.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,Female,All,All,All,43402,187809,23.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,All,Male,All,All,All,25631,136264,18.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,American Indian / Alaska Native,All,All,All,All,7062,24260,29.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,Asian,All,All,All,All,448,2431,18.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,Black/African American,All,All,All,All,4934,20824,23.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,Hispanic,All,All,All,All,1511,7654,19.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,All,White,All,All,All,All,54241,264622,20.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,Medicare & Medicaid,All,All,All,All,All,19360,68044,28.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oklahoma,Medicare Only,All,All,All,All,All,49673,256029,19.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,All,Aged,All,All,76607,288369,26.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,All,All,65-74,All,44585,155745,28.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,All,All,75-84,All,24289,98354,24.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,All,All,85 and over,All,8342,36620,22.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,All,All,All,All,94749,331951,28.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,All,All,All,Rural,21421,96920,22.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,All,All,All,Urban,73327,235024,31.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,All,All,Less than 65,All,17533,41232,42.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,All,Disabled,All,All,16993,39455,43.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,All,ESRD,All,All,1149,4127,27.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,Female,All,All,All,57175,189865,30.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,All,Male,All,All,All,37574,142086,26.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,American Indian / Alaska Native,All,All,All,All,787,2503,31.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,Asian,All,All,All,All,1970,6684,29.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,Black/African American,All,All,All,All,1713,4245,40.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,Hispanic,All,All,All,All,3222,10406,31.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,All,White,All,All,All,All,84313,299092,28.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,Medicare & Medicaid,All,All,All,All,All,23864,65593,36.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Oregon,Medicare Only,All,All,All,All,All,70885,266358,26.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,All,Aged,All,All,239044,984520,24.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,All,All,65-74,All,130816,501577,26.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,All,All,75-84,All,77005,334939,23.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,All,All,85 and over,All,33622,158044,21.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,All,All,All,All,315082,1166158,27.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,All,All,All,Rural,39247,164130,23.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,All,All,All,Urban,275793,1001553,27.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,All,All,Less than 65,All,73639,171598,42.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,All,Disabled,All,All,71810,165104,43.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,All,ESRD,All,All,4228,16534,25.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,Female,All,All,All,190411,664649,28.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,All,Male,All,All,All,124671,501509,24.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,American Indian / Alaska Native,All,All,All,All,114,298,38.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,Asian,All,All,All,All,4110,14109,29.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,Black/African American,All,All,All,All,32258,97703,33.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,Hispanic,All,All,All,All,12684,36198,35.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,All,White,All,All,All,All,259028,992808,26.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,Medicare & Medicaid,All,All,All,All,All,89886,249598,36.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Pennsylvania,Medicare Only,All,All,All,All,All,225196,916560,24.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Puerto Rico,All,All,All,All,All,All,93817,353936,26.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Rhode Island,All,All,All,Aged,All,All,23374,80560,29.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Rhode Island,All,All,All,All,65-74,All,12636,41564,30.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Rhode Island,All,All,All,All,75-84,All,7546,27091,27.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Rhode Island,All,All,All,All,85 and over,All,3321,12498,26.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Rhode Island,All,All,All,All,All,All,30382,95987,31.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Rhode Island,All,All,All,All,All,Rural,38,140,27.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Rhode Island,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Rhode Island,All,All,All,All,All,Urban,30343,95842,31.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Rhode Island,All,All,All,All,Less than 65,All,6879,14834,46.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Rhode Island,All,All,All,Disabled,All,All,6777,14462,46.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,12,Rhode Island,All,All,All,ESRD,All,All,231,965,23.9% 
